Unnamed: 0,title,ingredients,directions,link,source,NER
1196727,Grannydragon'S Pumpkin And Bacon Soup,"[""2 lbs pumpkin, peeled, seeded and cut to 2 inch chunks"", ""1 medium onion, chopped"", ""1 1/2 cups carrots, diced"", ""1 stalk celery, diced"", ""1 tablespoon sunflower oil"", ""2 teaspoons curry powder"", ""1 tablespoon flour (I use gluten-free rice flour)"", ""4 cups chicken stock"", ""1/2 lb bacon, diced"", ""salt and pepper""]","[""Combine pumpkin, onion, carrot and celery in large soup pot with oil."", ""Stir and fry 5 minutes."", ""Stir in curry powder and cook 1 minute more."", ""Add flour and stir."", ""Remove pot from heat and stir in stock."", ""Puree with a wand blender or food processor at this point. Return to the soup pot if using the food processor."", ""Fry chopped bacon 3 to 4 minutes in separate pan, stirring constantly, until crisp. Remove bacon with slotted spoon to the soup pot. Save bacon fat of another use."", ""Taste soup to adjust seasoning."", ""Bring to the boil, reduce heat to simmer."", ""Simmer 5 minutes, stirring."", ""Serve soup in bowls. May garnish with roasted pumpkin sees and freshly grated nutmeg.""]",www.food.com/recipe/grannydragons-pumpkin-and-bacon-soup-279246,Gathered,"[""pumpkin"", ""onion"", ""carrots"", ""celery"", ""sunflower oil"", ""curry powder"", ""flour"", ""chicken stock"", ""bacon"", ""salt""]"
1197149,Mom'S Cream Cheese Thumbprint Cookies,"[""1/2 cup butter, softened"", ""1/2 cup shortening"", ""6 ounces cream cheese"", ""1 cup sugar"", ""2 cups flour"", ""1/2 teaspoon salt"", ""1 teaspoon vanilla"", ""1/2 cup chopped walnuts or 1/2 cup pecans""]","[""Cream the Butter, Shortening Cream cheese, sugar and vanilla until light and fluffy."", ""Mix flour and salt in a separate bowl."", ""Add flour mixture in small batches to the butter mixture mixing well."", ""Chill dough for 2-3 hours."", ""Roll into 1\""balls dip in egg white and roll in chopped nuts."", ""Place on a parchment lined or greased cookie sheet and use your thumb to press deeply in the center of each ball."", ""Fill with Raspberry or Apricot Jam."", ""Bake at 350 for 10-13 minutes.""]",www.food.com/recipe/moms-cream-cheese-thumbprint-cookies-519974,Gathered,"[""butter"", ""shortening"", ""cream cheese"", ""sugar"", ""flour"", ""salt"", ""vanilla"", ""walnuts""]"
1198261,Carolina Slaw,"[""1 lb coleslaw mix"", ""1 teaspoon salt"", ""2/3 cup canola oil"", ""1 cup granulated sugar"", ""1 teaspoon celery seed"", ""1 teaspoon dry mustard"", ""1 cup apple cider vinegar""]","[""In medium saucepan mix everything except the slaw and bring to a boil until sugar is completely dissolved."", ""Allow to cool and then pour over slaw mix and refrigerate until time to serve.""]",www.food.com/recipe/carolina-slaw-530795,Gathered,"[""salt"", ""canola oil"", ""sugar"", ""celery"", ""mustard"", ""apple cider vinegar""]"
1199096,Cream Cheese Butter Cookies,"[""2 cups flour, sifted"", ""1/4 teaspoon salt"", ""3/4 cup butter, softened"", ""2 ounces cream cheese"", ""3/4 cup sugar"", ""1 egg yolk"", ""1 lemon, rind of, finely grated"", ""1 teaspoon lemon extract (optional) or 1 teaspoon orange oil (optional)""]","[""Sift four and salt, together. Cream butter and cheese, slowly adding sugar, and mix well. Beat in egg yolk, then the flavoring. Dough will be STICKY!. Chill dough at least 4 hours (overnight is better, though!)."", ""Preheat oven to 350\u00b0F."", ""Roll out dough (on floured surface) to about 1/4\"" thickness, if using molds. Imprint, cut, and place on cookie sheet."", ""If not molding/imprinting cookies, make into smallish balls, squash flat with your palms, and place on cookie sheet. Prick each blob with a fork."", ""Bake 10-12 minutes, until cookies are JUST turning light brown around the edges. Transfer onto a wire rack to cool."", ""Once cooled completely, they can be stored in airtight containers.""]",www.food.com/recipe/cream-cheese-butter-cookies-202067,Gathered,"[""flour"", ""salt"", ""butter"", ""cream cheese"", ""sugar"", ""egg yolk"", ""lemon"", ""lemon""]"
1199379,Sesame Salad Dressing,"[""50 g coconut oil"", ""5 tablespoons coconut aminos"", ""2 tablespoons honey"", ""1 tablespoon sesame seeds"", ""1 teaspoon mustard"", ""1/2 inch ginger, fresh, peeled"", ""1 shallot, peeled and sliced"", ""1 garlic clove""]","[""Add all the ingredients to a food processor and pulse until well combined."", ""Place in a container with a lid and refrigerate until serving (should last approximately 5 days if stored in an airtight container).""]",www.food.com/recipe/sesame-salad-dressing-533873,Gathered,"[""coconut oil"", ""coconut aminos"", ""honey"", ""sesame seeds"", ""mustard"", ""ginger"", ""shallot"", ""garlic""]"
1201164,Maple Leaf Sugar Cookies,"[""3 cups flour (All-purpose, sifted)"", ""1/4 teaspoon salt"", ""1 cup butter (2 sticks, softened)"", ""1/2 cup sugar (granulated)"", ""1/2 cup brown sugar (dark, well packed)"", ""1 large egg yolk"", ""1 cup maple syrup (pure grade A)"", ""1/2 cup sugar (sanding, large crystals)""]","[""Measure 3 cups of sifted flour and salt into sifter."", ""Set aside. (I put the sifter on the flour tin lid, so I won't loose the flour that comes through before I sift into the other ingredients.)."", ""Beat softened butter and the two sugars until light and creamy. (medium high speed on electric mixer)."", ""Reduce speed and add egg yolk until well blended."", ""Add 1/2 cup maple syrup and mix until blended."", ""Remove beaters and now use a wooden spoon."", ""Slowly sift flour into bowl mixing with wooden spoon, until just well blended."", ""Divide dough into thirds and make each 1/3 into a flat disc."", ""Place on sheets of floured wax paper, with well floured hands."", ""Refrigerate for at least 2 hours, or overnight to thoroughly chill dough."", ""Take discs from refrigerator and roll out to 1/8\"" to 1/4\"" thickness, and put in freezer to firm for about 15 minutes. (this makes it easier to handle the cut cookies)."", ""Preheat oven to 325\u00b0."", ""Line cookie sheets with foil and spray lightly with vegetable cooking spray."", ""Cut cookies from chilled dough and bake for 10-15 minutes, depending on thickness of cookie."", ""Move cookies to wire rack and brush with maple syrup (this is the other 1/2 cup of syrup) and sprinkle with sanding sugar. (I use red, yellow, and green sanding sugars, although the white is lovely too.)."", ""Place in tin or serving plate when cool.""]",www.food.com/recipe/maple-leaf-sugar-cookies-400695,Gathered,"[""flour"", ""salt"", ""butter"", ""sugar"", ""brown sugar"", ""egg yolk"", ""maple syrup"", ""sugar""]"
1202055,Garlic Basque Dressing,"[""1 tablespoon olive oil"", ""4 garlic cloves (chopped or crushed)"", ""3 tablespoons apple cider vinegar"", ""1/2 teaspoon salt"", ""1/4 teaspoon garlic powder"", ""1/2 cup mayonnaise""]","[""Mix all ingredients."", ""Chill in refrigerator, overnight.""]",www.food.com/recipe/garlic-basque-dressing-405594,Gathered,"[""olive oil"", ""garlic"", ""apple cider vinegar"", ""salt"", ""garlic"", ""mayonnaise""]"
1202109,Stir Fry Collard Green,"[""3 slices bacon"", ""2 garlic, minced"", ""1/2 small onion, chopped"", ""1 bunch collard greens, rinsed, trimmed"", ""salt and black pepper, to taste"", ""5 tablespoons olive oil""]","[""Heat olive oil in a large pan over medium heat."", ""Cook bacon until crispy."", ""Remove from pan, and crumbly."", ""Add garlic and onion and gently saute until fragrant."", ""Add collard stir fry until crispy tender."", ""Add bacon and season with salt and pepper."", ""Serve.""]",www.food.com/recipe/stir-fry-collard-green-222381,Gathered,"[""bacon"", ""garlic"", ""onion"", ""collard greens"", ""salt"", ""olive oil""]"
1202845,Kittencal'S Balsamic Vinaigrette,"[""1 small garlic clove, minced (about 1 teaspoon or to taste)"", ""1 teaspoon salt"", ""3 teaspoons Dijon mustard"", ""3 -4 teaspoons honey"", ""6 tablespoons balsamic vinegar"", ""1/2 cup olive oil, plus"", ""2 tablespoons olive oil"", ""black pepper""]","[""In a bowl whisk together garlic, salt, Dijon, honey and balsamic vinegar."", ""Add in olive oil in a slow steady stream until emulsified."", ""Season with more salt if needed and black pepper."", ""Chill for a minimum of 2 hours before using.""]",www.food.com/recipe/kittencals-balsamic-vinaigrette-154351,Gathered,"[""garlic"", ""salt"", ""mustard"", ""balsamic vinegar"", ""olive oil"", ""olive oil"", ""black pepper""]"
1202997,Roasted Carrots With Lemon Dressing,"[""3 lbs carrots, cut into pieces 2-inch long and 1-inch thick (15-20)"", ""2 tablespoons olive oil"", ""1/8 teaspoon cayenne pepper"", ""coarse salt"", ""2 tablespoons honey"", ""1 lemon, juice and zest of""]","[""Preheat oven to 450."", ""In foil lined roasting pan, toss carrots with oil and cayenne and season with salt."", ""Arrange in single layer, using two pans if needed."", ""Roast tossing one halfway through for 30-40 minutes, or until tender."", ""In a small bowl, whisk together honey, zest and lemon juice. Season with salt."", ""Drizzled over carrots and toss to coat.""]",www.food.com/recipe/roasted-carrots-with-lemon-dressing-292064,Gathered,"[""carrots"", ""olive oil"", ""cayenne pepper"", ""salt"", ""honey"", ""lemon""]"
1203089,"Easy, Quick, And Best Alfredo Sauce","[""1/2 cup butter (1/2 cup)"", ""1/8 - 1/4 cup onion, minced VERY fine (optional)"", ""1 (8 ounce) package cream cheese"", ""2 teaspoons garlic powder"", ""2 cups heavy cream or 2 cups half-and-half"", ""6 ounces grated parmesan cheese"", ""1/8 teaspoon black pepper""]","[""Melt butter in non-stick pan over medium heat. If using onions, add to butter and cook until translucent."", ""Add cream cheese and garlic powder, and whisk until very smooth and the clumps are out. Add cream or half and half a little at a time, continuing to whisk until smooth. This will take a few minutes, but it will turn out to be very smooth."", ""Add Parmesan cheese and pepper, and cook until desired consistency. It can thicken quickly, and add more cream or half and half to thin."", ""Toss with pasta and enjoy!""]",www.food.com/recipe/easy-quick-and-best-alfredo-sauce-177021,Gathered,"[""butter"", ""onion"", ""cream cheese"", ""garlic"", ""heavy cream"", ""parmesan cheese"", ""black pepper""]"
1204748,Chinese Water Chestnuts,"[""2 (5 ounce) cans water chestnuts, drained whole"", ""1/4 cup sugar"", ""1 tablespoon brown sugar"", ""1/4 teaspoon ginger"", ""1/2 cup soy sauce"", ""15 slices bacon"", ""toothpick""]","[""Mix sugars, ginger and soy sauce. Cut water chestnuts in half. Soak chestnuts in mixture for thirty minutes."", ""Cut bacon strips in half and wrap each chestnut with a piece of bacon."", ""Secure with toothpick."", ""Bake at 375 for 15-20 minutes in a baking dish.""]",www.food.com/recipe/chinese-water-chestnuts-407337,Gathered,"[""water chestnuts"", ""sugar"", ""brown sugar"", ""ginger"", ""soy sauce"", ""bacon""]"
1205911,Geez That'S Good ! Lemon Garlic Cream Sauce For Pasta,"[""1 1/2 cups cream (don't sub half and half)"", ""1/4 teaspoon salt"", ""1 lemon, zest of, grated"", ""1 lemon, juice of"", ""1 dash garlic powder (to taste)"", ""1/2 cup grated parmesan cheese (or you can use 1/2 parmesan, 1/2 asiago)""]","[""Heat cream in skillet until just about to boil. Add zest and juice of one lemon. It will immediately start to thicken."", ""Turn heat down to low. Add garlic powder and salt. Stir for 1 minute."", ""Add cheese and stir until melted."", ""Serve over your favorite pasta. We like angel hair cause it's done at about the same time your sauce gets finished."", ""I often add cooked shrimp or meatballs (the Italian baked ones from this site are excellent). But bacon or sausage is also good.""]",www.food.com/recipe/geez-thats-good-lemon-garlic-cream-sauce-for-pasta-192910,Gathered,"[""cream"", ""salt"", ""lemon"", ""lemon"", ""garlic"", ""parmesan cheese""]"
1207471,Fresh Bbq Corn With Honey Butter,"[""4 ears corn on the cob"", ""1 lb butter, at room temperature (set aside 2 Tbsp.)"", ""2 tablespoons honey"", ""2 tablespoons kosher salt"", ""2 tablespoons black pepper"", ""1 tablespoon garlic powder""]","[""Mix salt, pepper, and garlic powder together."", ""Let stand for one hour before use."", ""This may be stored in a plastic container for future use."", ""Whip all but 2 tablespoons butter with honey."", ""Using wax paper, roll honey butter into shape of sausage and refrigerate overnight (or put in freezer for 1 hour)."", ""Brush frozen corn with 2 tablespoons room-temperature butter."", ""Sprinkle with a dash of the seasoning mix."", ""Place corn on the grill."", ""Turn often until brown on every side."", ""Cut corn from cobs."", ""Place in a bowl and cover until ready to serve."", ""Cut refrigerated honey butter into 1/2\"" thickness slices and serve over hot corn kernels.""]",www.food.com/recipe/fresh-bbq-corn-with-honey-butter-146841,Gathered,"[""corn"", ""butter"", ""honey"", ""kosher salt"", ""black pepper"", ""garlic""]"
1208328,Dark Chocolate Shortbread,"[""1/2 cup unsalted butter, softened"", ""1/4 cup superfine sugar"", ""1/2 teaspoon vanilla"", ""1/8 teaspoon salt"", ""3/4 cup all-purpose flour"", ""1/4 cup unsweetened dutch cocoa""]","[""Blend butter, sugar, vanilla, and salt in a bowl with a fork until well combined."", ""Sift flour and cocoa into butter mixture and blend with fork just until mixture forms a soft dough."", ""Divide dough in half and pat out with floured fingertips into 2 rounds (approximately 6 inch) on an ungreased large baking sheet."", ""Chill dough, uncovered until firm, about 30 minutes."", ""Preheat oven to 375 degrees farenheit while dough chills."", ""Prick dough all over with fork and bake shortbreads in middle of oven until centers are dry to the touch and edges are slightly darker, about 15 minutes."", ""Cool on baking sheet on a rack 10 minutes, then cut each shortbread into 8 wedges with a large heavy knife."", ""Transfer to rack to cool."", ""**Shortbread keeps in an airtight container at room temp for 1 week when layered between sheets of waxed paper.""]",www.food.com/recipe/dark-chocolate-shortbread-232945,Gathered,"[""unsalted butter"", ""sugar"", ""vanilla"", ""salt"", ""all-purpose flour"", ""cocoa""]"
1208453,Chocolate Butter Cookies,"[""1/2 cup sugar"", ""3/4 cup butter (softened)"", ""1 egg yolk"", ""1 teaspoon vanilla extract"", ""1 1/2 cups all-purpose flour"", ""1/4 cup cocoa""]","[""Heat oven to 375 degrees."", ""Combine sugar, butter, egg, and extract."", ""Beat at medium speed until fluffy."", ""Gradually add flour and cocoa until well mixed."", ""Shape into rounded teaspoonfuls 1\"" balls, cookie press, or indent in the middle."", ""Bake for 7-9 minutes."", ""Cool, then decorate with melted chocolate, cherry in center, or powdered sugar.""]",www.food.com/recipe/chocolate-butter-cookies-22202,Gathered,"[""sugar"", ""butter"", ""egg yolk"", ""vanilla"", ""flour"", ""cocoa""]"
1209286,Hershey'S Chocolate Pralines,"[""1 1/2 cups sugar"", ""1 1/2 cups packed light brown sugar"", ""6 tablespoons hershey cocoa"", ""1 cup light cream"", ""6 tablespoons butter"", ""1 teaspoon vanilla"", ""2 cups coarsely broken pecans""]","[""Line 2 cookie sheets with wax paper."", ""In a heavy 3 quart saucepan combine sugar,brown sugar,cocoa and light cream."", ""Cook over medium heat,stirring constantly until mixture boils."", ""Reduce heat to low,cook stirring occanionally to 234 degrees (soft ball stage)."", ""Remove from heat."", ""Add butter and vanilla."", ""DO NOT STIR."", ""Cool at room temperature to 160 degrees."", ""Add pecans,Beat with wooden spoon just until mixture begins to thicken (about 1-2 minutes) but is still glossy."", ""Quickly drop by teaspoonfuls onto cookie sheet."", ""Cool."", ""Store covered.""]",www.food.com/recipe/hersheys-chocolate-pralines-51589,Gathered,"[""sugar"", ""brown sugar"", ""cocoa"", ""light cream"", ""butter"", ""vanilla"", ""pecans""]"
1209667,Pan Fried Asparagus,"[""1 lb asparagus, fresh whole spears"", ""2 tablespoons olive oil"", ""1 tablespoon garlic, minced"", ""1/4 cup shallot, thinly sliced (could also use red or yellow onion)"", ""2 tablespoons parmesan cheese, grated"", ""1/2 teaspoon salt (or to taste)"", ""1/4 teaspoon black pepper, freshly ground (or to taste)""]","[""Prepare asparagus spears. First rinse thoroughly and cut off fibrous ends. To do this, pull one spear out of the bunch. Gently bend the spear until it snaps. Then cut the remaining spears at the same length as the first."", ""Heat oil in a large skillet over medium heat."", ""Cook garlic and shallots for five minutes or until tender but not translucent."", ""Add asparagus and parmesan to skillet and toss in oil, garlic and shallots. Salt and pepper to taste."", ""Cook for 8-10 minutes at medium / medium-high heat or until asparagus and parmesan begin to brown, and shallots are caramelized.""]",www.food.com/recipe/pan-fried-asparagus-276745,Gathered,"[""olive oil"", ""garlic"", ""shallot"", ""parmesan cheese"", ""salt"", ""black pepper""]"
